timestamp,sunrise_hour,sunset_hour,is_night,night_value
2018-01-01 17:00:00+01:00,8.2,16.5,True,77.49
2018-01-01 18:00:00+01:00,8.2,16.5,True,83.98
2018-01-01 19:00:00+01:00,8.2,16.5,True,159.93
2018-01-01 20:00:00+01:00,8.2,16.5,True,158.75
2018-01-01 21:00:00+01:00,8.2,16.5,True,136.69
2018-01-01 22:00:00+01:00,8.2,16.5,True,157.72
2018-01-01 23:00:00+01:00,8.2,16.5,True,155.01
2018-01-02 00:00:00+01:00,8.2,16.5,True,141.92
2018-01-02 01:00:00+01:00,8.2,16.5,True,109.94
2018-01-02 02:00:00+01:00,8.2,16.5,True,129.95
2018-01-02 03:00:00+01:00,8.2,16.5,True,136.84
2018-01-02 04:00:00+01:00,8.2,16.5,True,148.82
2018-01-02 05:00:00+01:00,8.2,16.5,True,151.21
2018-01-02 06:00:00+01:00,8.2,16.5,True,116.09
2018-01-02 07:00:00+01:00,8.2,16.5,True,91.28
2018-01-02 08:00:00+01:00,8.2,16.5,True,132.59
2018-01-02 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-02 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-02 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-02 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-02 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-02 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-02 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-02 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-02 17:00:00+01:00,8.2,16.5,True,83.85
2018-01-02 18:00:00+01:00,8.2,16.5,True,79.44
2018-01-02 19:00:00+01:00,8.2,16.5,True,153.76
2018-01-02 20:00:00+01:00,8.2,16.5,True,153.74
2018-01-02 21:00:00+01:00,8.2,16.5,True,158.13
2018-01-02 22:00:00+01:00,8.2,16.5,True,151.03
2018-01-02 23:00:00+01:00,8.2,16.5,True,135.42
2018-01-03 00:00:00+01:00,8.2,16.5,True,116.48
2018-01-03 01:00:00+01:00,8.2,16.5,True,148.77
2018-01-03 02:00:00+01:00,8.2,16.5,True,117.32
2018-01-03 03:00:00+01:00,8.2,16.5,True,148.37
2018-01-03 04:00:00+01:00,8.2,16.5,True,129.1
2018-01-03 05:00:00+01:00,8.2,16.5,True,151.43
2018-01-03 06:00:00+01:00,8.2,16.5,True,163.09
2018-01-03 07:00:00+01:00,8.2,16.5,True,106.85
2018-01-03 08:00:00+01:00,8.2,16.5,True,108.15
2018-01-03 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-03 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-03 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-03 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-03 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-03 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-03 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-03 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-03 17:00:00+01:00,8.2,16.5,True,93.92
2018-01-03 18:00:00+01:00,8.2,16.5,True,79.06
2018-01-03 19:00:00+01:00,8.2,16.5,True,179.92
2018-01-03 20:00:00+01:00,8.2,16.5,True,140.61
2018-01-03 21:00:00+01:00,8.2,16.5,True,159.8
2018-01-03 22:00:00+01:00,8.2,16.5,True,134.1
2018-01-03 23:00:00+01:00,8.2,16.5,True,142.56
2018-01-04 00:00:00+01:00,8.2,16.5,True,167.04
2018-01-04 01:00:00+01:00,8.2,16.5,True,131.29
2018-01-04 02:00:00+01:00,8.2,16.5,True,171.72
2018-01-04 03:00:00+01:00,8.2,16.5,True,173.52
2018-01-04 04:00:00+01:00,8.2,16.5,True,131.27
2018-01-04 05:00:00+01:00,8.2,16.5,True,145.77
2018-01-04 06:00:00+01:00,8.2,16.5,True,126.65
2018-01-04 07:00:00+01:00,8.2,16.5,True,100.49
2018-01-04 08:00:00+01:00,8.2,16.5,True,83.37
2018-01-04 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-04 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-04 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-04 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-04 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-04 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-04 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-04 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-04 17:00:00+01:00,8.2,16.5,True,102.94
2018-01-04 18:00:00+01:00,8.2,16.5,True,108.28
2018-01-04 19:00:00+01:00,8.2,16.5,True,156.4
2018-01-04 20:00:00+01:00,8.2,16.5,True,146.97
2018-01-04 21:00:00+01:00,8.2,16.5,True,140.37
2018-01-04 22:00:00+01:00,8.2,16.5,True,115.83
2018-01-04 23:00:00+01:00,8.2,16.5,True,135.58
2018-01-05 00:00:00+01:00,8.2,16.5,True,184.37
2018-01-05 01:00:00+01:00,8.2,16.5,True,154.94
2018-01-05 02:00:00+01:00,8.2,16.5,True,140.14
2018-01-05 03:00:00+01:00,8.2,16.5,True,160.94
2018-01-05 04:00:00+01:00,8.2,16.5,True,180.52
2018-01-05 05:00:00+01:00,8.2,16.5,True,130.99
2018-01-05 06:00:00+01:00,8.2,16.5,True,149.89
2018-01-05 07:00:00+01:00,8.2,16.5,True,99.56
2018-01-05 08:00:00+01:00,8.2,16.5,True,128.72
2018-01-05 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-05 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-05 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-05 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-05 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-05 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-05 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-05 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-05 17:00:00+01:00,8.2,16.5,True,94.04
2018-01-05 18:00:00+01:00,8.2,16.5,True,106.25
2018-01-05 19:00:00+01:00,8.2,16.5,True,165.98
2018-01-05 20:00:00+01:00,8.2,16.5,True,152.41
2018-01-05 21:00:00+01:00,8.2,16.5,True,122.08
2018-01-05 22:00:00+01:00,8.2,16.5,True,126.85
2018-01-05 23:00:00+01:00,8.2,16.5,True,144.55
2018-01-06 00:00:00+01:00,8.2,16.5,True,124.93
2018-01-06 01:00:00+01:00,8.2,16.5,True,95.66
2018-01-06 02:00:00+01:00,8.2,16.5,True,137.67
2018-01-06 03:00:00+01:00,8.2,16.5,True,115.82
2018-01-06 04:00:00+01:00,8.2,16.5,True,129.46
2018-01-06 05:00:00+01:00,8.2,16.5,True,118.62
2018-01-06 06:00:00+01:00,8.2,16.5,True,113.0
2018-01-06 07:00:00+01:00,8.2,16.5,True,103.15
2018-01-06 08:00:00+01:00,8.2,16.5,True,119.75
2018-01-06 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-06 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-06 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-06 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-06 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-06 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-06 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-06 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-06 17:00:00+01:00,8.2,16.5,True,83.17
2018-01-06 18:00:00+01:00,8.2,16.5,True,103.86
2018-01-06 19:00:00+01:00,8.2,16.5,True,137.09
2018-01-06 20:00:00+01:00,8.2,16.5,True,117.48
2018-01-06 21:00:00+01:00,8.2,16.5,True,134.11
2018-01-06 22:00:00+01:00,8.2,16.5,True,97.69
2018-01-06 23:00:00+01:00,8.2,16.5,True,96.32
2018-01-07 00:00:00+01:00,8.2,16.5,True,153.91
2018-01-07 01:00:00+01:00,8.2,16.5,True,113.74
2018-01-07 02:00:00+01:00,8.2,16.5,True,129.03
2018-01-07 03:00:00+01:00,8.2,16.5,True,114.63
2018-01-07 04:00:00+01:00,8.2,16.5,True,130.62
2018-01-07 05:00:00+01:00,8.2,16.5,True,117.42
2018-01-07 06:00:00+01:00,8.2,16.5,True,129.97
2018-01-07 07:00:00+01:00,8.2,16.5,True,108.37
2018-01-07 08:00:00+01:00,8.2,16.5,True,92.32
2018-01-07 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-07 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-07 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-07 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-07 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-07 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-07 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-07 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-07 17:00:00+01:00,8.2,16.5,True,63.37
2018-01-07 18:00:00+01:00,8.2,16.5,True,77.97
2018-01-07 19:00:00+01:00,8.2,16.5,True,106.63
2018-01-07 20:00:00+01:00,8.2,16.5,True,123.93
2018-01-07 21:00:00+01:00,8.2,16.5,True,133.98
2018-01-07 22:00:00+01:00,8.2,16.5,True,121.45
2018-01-07 23:00:00+01:00,8.2,16.5,True,151.09
2018-01-08 00:00:00+01:00,8.2,16.5,True,167.82
2018-01-08 01:00:00+01:00,8.2,16.5,True,122.08
2018-01-08 02:00:00+01:00,8.2,16.5,True,168.67
2018-01-08 03:00:00+01:00,8.2,16.5,True,160.03
2018-01-08 04:00:00+01:00,8.2,16.5,True,150.38
2018-01-08 05:00:00+01:00,8.2,16.5,True,155.36
2018-01-08 06:00:00+01:00,8.2,16.5,True,155.51
2018-01-08 07:00:00+01:00,8.2,16.5,True,124.7
2018-01-08 08:00:00+01:00,8.2,16.5,True,107.42
2018-01-08 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-08 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-08 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-08 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-08 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-08 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-08 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-08 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-08 17:00:00+01:00,8.2,16.5,True,105.75
2018-01-08 18:00:00+01:00,8.2,16.5,True,110.31
2018-01-08 19:00:00+01:00,8.2,16.5,True,127.09
2018-01-08 20:00:00+01:00,8.2,16.5,True,127.79
2018-01-08 21:00:00+01:00,8.2,16.5,True,158.21
2018-01-08 22:00:00+01:00,8.2,16.5,True,122.14
2018-01-08 23:00:00+01:00,8.2,16.5,True,139.59
2018-01-09 00:00:00+01:00,8.2,16.5,True,131.17
2018-01-09 01:00:00+01:00,8.2,16.5,True,134.67
2018-01-09 02:00:00+01:00,8.2,16.5,True,138.76
2018-01-09 03:00:00+01:00,8.2,16.5,True,133.46
2018-01-09 04:00:00+01:00,8.2,16.5,True,145.59
2018-01-09 05:00:00+01:00,8.2,16.5,True,133.57
2018-01-09 06:00:00+01:00,8.2,16.5,True,178.09
2018-01-09 07:00:00+01:00,8.2,16.5,True,132.47
2018-01-09 08:00:00+01:00,8.2,16.5,True,91.25
2018-01-09 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-09 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-09 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-09 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-09 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-09 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-09 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-09 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-09 17:00:00+01:00,8.2,16.5,True,97.68
2018-01-09 18:00:00+01:00,8.2,16.5,True,98.28
2018-01-09 19:00:00+01:00,8.2,16.5,True,141.53
2018-01-09 20:00:00+01:00,8.2,16.5,True,140.03
2018-01-09 21:00:00+01:00,8.2,16.5,True,166.76
2018-01-09 22:00:00+01:00,8.2,16.5,True,128.63
2018-01-09 23:00:00+01:00,8.2,16.5,True,164.6
2018-01-10 00:00:00+01:00,8.2,16.5,True,158.24
2018-01-10 01:00:00+01:00,8.2,16.5,True,147.71
2018-01-10 02:00:00+01:00,8.2,16.5,True,165.37
2018-01-10 03:00:00+01:00,8.2,16.5,True,117.18
2018-01-10 04:00:00+01:00,8.2,16.5,True,181.73
2018-01-10 05:00:00+01:00,8.2,16.5,True,147.44
2018-01-10 06:00:00+01:00,8.2,16.5,True,122.34
2018-01-10 07:00:00+01:00,8.2,16.5,True,102.27
2018-01-10 08:00:00+01:00,8.2,16.5,True,96.66
2018-01-10 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-10 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-10 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-10 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-10 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-10 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-10 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-10 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-10 17:00:00+01:00,8.2,16.5,True,69.93
2018-01-10 18:00:00+01:00,8.2,16.5,True,98.8
2018-01-10 19:00:00+01:00,8.2,16.5,True,146.98
2018-01-10 20:00:00+01:00,8.2,16.5,True,142.72
2018-01-10 21:00:00+01:00,8.2,16.5,True,180.27
2018-01-10 22:00:00+01:00,8.2,16.5,True,156.58
2018-01-10 23:00:00+01:00,8.2,16.5,True,131.07
2018-01-11 00:00:00+01:00,8.2,16.5,True,139.64
2018-01-11 01:00:00+01:00,8.2,16.5,True,180.56
2018-01-11 02:00:00+01:00,8.2,16.5,True,167.33
2018-01-11 03:00:00+01:00,8.2,16.5,True,175.92
2018-01-11 04:00:00+01:00,8.2,16.5,True,146.52
2018-01-11 05:00:00+01:00,8.2,16.5,True,126.29
2018-01-11 06:00:00+01:00,8.2,16.5,True,168.02
2018-01-11 07:00:00+01:00,8.2,16.5,True,104.86
2018-01-11 08:00:00+01:00,8.2,16.5,True,107.0
2018-01-11 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-11 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-11 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-11 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-11 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-11 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-11 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-11 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-11 17:00:00+01:00,8.2,16.5,True,71.73
2018-01-11 18:00:00+01:00,8.2,16.5,True,92.11
2018-01-11 19:00:00+01:00,8.2,16.5,True,137.08
2018-01-11 20:00:00+01:00,8.2,16.5,True,153.46
2018-01-11 21:00:00+01:00,8.2,16.5,True,157.03
2018-01-11 22:00:00+01:00,8.2,16.5,True,145.0
2018-01-11 23:00:00+01:00,8.2,16.5,True,180.51
2018-01-12 00:00:00+01:00,8.2,16.5,True,146.19
2018-01-12 01:00:00+01:00,8.2,16.5,True,133.38
2018-01-12 02:00:00+01:00,8.2,16.5,True,162.97
2018-01-12 03:00:00+01:00,8.2,16.5,True,136.44
2018-01-12 04:00:00+01:00,8.2,16.5,True,137.97
2018-01-12 05:00:00+01:00,8.2,16.5,True,112.57
2018-01-12 06:00:00+01:00,8.2,16.5,True,115.37
2018-01-12 07:00:00+01:00,8.2,16.5,True,101.04
2018-01-12 08:00:00+01:00,8.2,16.5,True,93.73
2018-01-12 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-12 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-12 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-12 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-12 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-12 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-12 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-12 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-12 17:00:00+01:00,8.2,16.5,True,88.66
2018-01-12 18:00:00+01:00,8.2,16.5,True,84.93
2018-01-12 19:00:00+01:00,8.2,16.5,True,179.66
2018-01-12 20:00:00+01:00,8.2,16.5,True,117.62
2018-01-12 21:00:00+01:00,8.2,16.5,True,168.42
2018-01-12 22:00:00+01:00,8.2,16.5,True,119.71
2018-01-12 23:00:00+01:00,8.2,16.5,True,138.16
2018-01-13 00:00:00+01:00,8.2,16.5,True,129.96
2018-01-13 01:00:00+01:00,8.2,16.5,True,138.43
2018-01-13 02:00:00+01:00,8.2,16.5,True,103.06
2018-01-13 03:00:00+01:00,8.2,16.5,True,155.7
2018-01-13 04:00:00+01:00,8.2,16.5,True,132.15
2018-01-13 05:00:00+01:00,8.2,16.5,True,112.43
2018-01-13 06:00:00+01:00,8.2,16.5,True,121.57
2018-01-13 07:00:00+01:00,8.2,16.5,True,87.34
2018-01-13 08:00:00+01:00,8.2,16.5,True,78.55
2018-01-13 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-13 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-13 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-13 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-13 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-13 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-13 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-13 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-13 17:00:00+01:00,8.2,16.5,True,90.55
2018-01-13 18:00:00+01:00,8.2,16.5,True,92.72
2018-01-13 19:00:00+01:00,8.2,16.5,True,124.14
2018-01-13 20:00:00+01:00,8.2,16.5,True,102.14
2018-01-13 21:00:00+01:00,8.2,16.5,True,107.74
2018-01-13 22:00:00+01:00,8.2,16.5,True,109.93
2018-01-13 23:00:00+01:00,8.2,16.5,True,130.88
2018-01-14 00:00:00+01:00,8.2,16.5,True,113.95
2018-01-14 01:00:00+01:00,8.2,16.5,True,145.06
2018-01-14 02:00:00+01:00,8.2,16.5,True,110.93
2018-01-14 03:00:00+01:00,8.2,16.5,True,166.16
2018-01-14 04:00:00+01:00,8.2,16.5,True,133.05
2018-01-14 05:00:00+01:00,8.2,16.5,True,122.77
2018-01-14 06:00:00+01:00,8.2,16.5,True,150.61
2018-01-14 07:00:00+01:00,8.2,16.5,True,93.42
2018-01-14 08:00:00+01:00,8.2,16.5,True,96.17
2018-01-14 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-14 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-14 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-14 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-14 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-14 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-14 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-14 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-14 17:00:00+01:00,8.2,16.5,True,87.45
2018-01-14 18:00:00+01:00,8.2,16.5,True,82.46
2018-01-14 19:00:00+01:00,8.2,16.5,True,145.17
2018-01-14 20:00:00+01:00,8.2,16.5,True,125.82
2018-01-14 21:00:00+01:00,8.2,16.5,True,140.19
2018-01-14 22:00:00+01:00,8.2,16.5,True,164.12
2018-01-14 23:00:00+01:00,8.2,16.5,True,122.9
2018-01-15 00:00:00+01:00,8.2,16.5,True,146.68
2018-01-15 01:00:00+01:00,8.2,16.5,True,135.42
2018-01-15 02:00:00+01:00,8.2,16.5,True,162.3
2018-01-15 03:00:00+01:00,8.2,16.5,True,140.76
2018-01-15 04:00:00+01:00,8.2,16.5,True,118.54
2018-01-15 05:00:00+01:00,8.2,16.5,True,142.61
2018-01-15 06:00:00+01:00,8.2,16.5,True,151.98
2018-01-15 07:00:00+01:00,8.2,16.5,True,115.48
2018-01-15 08:00:00+01:00,8.2,16.5,True,114.73
2018-01-15 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-15 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-15 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-15 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-15 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-15 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-15 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-15 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-15 17:00:00+01:00,8.2,16.5,True,91.44
2018-01-15 18:00:00+01:00,8.2,16.5,True,97.88
2018-01-15 19:00:00+01:00,8.2,16.5,True,174.24
2018-01-15 20:00:00+01:00,8.2,16.5,True,122.46
2018-01-15 21:00:00+01:00,8.2,16.5,True,143.57
2018-01-15 22:00:00+01:00,8.2,16.5,True,127.55
2018-01-15 23:00:00+01:00,8.2,16.5,True,172.46
2018-01-16 00:00:00+01:00,8.2,16.5,True,150.9
2018-01-16 01:00:00+01:00,8.2,16.5,True,141.42
2018-01-16 02:00:00+01:00,8.2,16.5,True,124.83
2018-01-16 03:00:00+01:00,8.2,16.5,True,139.96
2018-01-16 04:00:00+01:00,8.2,16.5,True,141.85
2018-01-16 05:00:00+01:00,8.2,16.5,True,159.68
2018-01-16 06:00:00+01:00,8.2,16.5,True,154.07
2018-01-16 07:00:00+01:00,8.2,16.5,True,95.79
2018-01-16 08:00:00+01:00,8.2,16.5,True,110.31
2018-01-16 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-16 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-16 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-16 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-16 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-16 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-16 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-16 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-16 17:00:00+01:00,8.2,16.5,True,98.8
2018-01-16 18:00:00+01:00,8.2,16.5,True,98.16
2018-01-16 19:00:00+01:00,8.2,16.5,True,182.71
2018-01-16 20:00:00+01:00,8.2,16.5,True,125.62
2018-01-16 21:00:00+01:00,8.2,16.5,True,180.79
2018-01-16 22:00:00+01:00,8.2,16.5,True,144.93
2018-01-16 23:00:00+01:00,8.2,16.5,True,160.27
2018-01-17 00:00:00+01:00,8.2,16.5,True,143.41
2018-01-17 01:00:00+01:00,8.2,16.5,True,119.58
2018-01-17 02:00:00+01:00,8.2,16.5,True,133.33
2018-01-17 03:00:00+01:00,8.2,16.5,True,133.09
2018-01-17 04:00:00+01:00,8.2,16.5,True,164.03
2018-01-17 05:00:00+01:00,8.2,16.5,True,131.48
2018-01-17 06:00:00+01:00,8.2,16.5,True,151.71
2018-01-17 07:00:00+01:00,8.2,16.5,True,98.18
2018-01-17 08:00:00+01:00,8.2,16.5,True,87.59
2018-01-17 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-17 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-17 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-17 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-17 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-17 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-17 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-17 16:00:00+01:00,8.2,16.5,False,0.0
2018-01-17 17:00:00+01:00,8.2,16.5,True,88.26
2018-01-17 18:00:00+01:00,8.2,16.5,True,96.18
2018-01-17 19:00:00+01:00,8.2,16.5,True,119.75
2018-01-17 20:00:00+01:00,8.2,16.5,True,124.0
2018-01-17 21:00:00+01:00,8.2,16.5,True,127.68
2018-01-17 22:00:00+01:00,8.2,16.5,True,153.3
2018-01-17 23:00:00+01:00,8.2,16.5,True,142.56
2018-01-18 00:00:00+01:00,8.2,16.5,True,142.56
2018-01-18 01:00:00+01:00,8.2,16.5,True,117.54
2018-01-18 02:00:00+01:00,8.2,16.5,True,180.32
2018-01-18 03:00:00+01:00,8.2,16.5,True,129.36
2018-01-18 04:00:00+01:00,8.2,16.5,True,145.96
2018-01-18 05:00:00+01:00,8.2,16.5,True,111.74
2018-01-18 06:00:00+01:00,8.2,16.5,True,160.33
2018-01-18 07:00:00+01:00,8.2,16.5,True,85.7
2018-01-18 08:00:00+01:00,8.2,16.5,True,104.94
2018-01-18 09:00:00+01:00,8.2,16.5,False,0.0
2018-01-18 10:00:00+01:00,8.2,16.5,False,0.0
2018-01-18 11:00:00+01:00,8.2,16.5,False,0.0
2018-01-18 12:00:00+01:00,8.2,16.5,False,0.0
2018-01-18 13:00:00+01:00,8.2,16.5,False,0.0
2018-01-18 14:00:00+01:00,8.2,16.5,False,0.0
2018-01-18 15:00:00+01:00,8.2,16.5,False,0.0
2018-01-18 16:00:00+01:00,8.2,16.5,False,0.0
